"sf","sm","hf","hm","r","sI"
0.016666666666666666,0.016666666666666666,0.5,0.5,0.302,0.004172453410284015236084572981657391911836935093463
0.016666666666666666,0.016666666666666666,0.5,0.5,0.304,0.004172645676478220829788384056517276473241286408598
0.016666666666666666,0.016666666666666666,0.5,0.5,0.306,0.00417283542974651879900657884424099065699235846482
0.016666666666666666,0.016666666666666666,0.5,0.5,0.308,0.004173022719032812730547894322592279623219156370668
0.016666666666666666,0.016666666666666666,0.5,0.5,0.31,0.004173207592018231534691295407766940993069557827381
0.016666666666666666,0.016666666666666666,0.5,0.5,0.312,0.004173390095161591803368523662941775274979836348774
0.016666666666666666,0.016666666666666666,0.5,0.5,0.314,0.0041735702737383143301810645983437823535689304704
0.016666666666666666,0.016666666666666666,0.5,0.5,0.316,0.004173748171877863253984339638596854521598746561633
0.016666666666666666,0.016666666666666666,0.5,0.5,0.318,0.004173923832599772844544770586618416385542151273173
0.016666666666666666,0.016666666666666666,0.5,0.5,0.32,0.004174097297848323699143805235837683131420063528322
0.016666666666666666,0.016666666666666666,0.5,0.5,0.322,0.004174268608525927050948275402410796593081296391407
0.016666666666666666,0.016666666666666666,0.5,0.5,0.324,0.004174437804525272992285487731680255751383770581398
0.016666666666666666,0.016666666666666666,0.5,0.5,0.326,0.004174604924760295678206774738706882147223838430723
0.016666666666666666,0.016666666666666666,0.5,0.5,0.328,0.004174770007196005988147796526456097049782144039819
0.016666666666666666,0.016666666666666666,0.5,0.5,0.33,0.004174933088877239677000097327707723347802667503895
0.016666666666666666,0.016666666666666666,0.5,0.5,0.332,0.004175094205956366733001252499440765987419212750337
0.016666666666666666,0.016666666666666666,0.5,0.5,0.334,0.004175253393720005470594636097597765635482104552674
0.016666666666666666,0.016666666666666666,0.5,0.5,0.336,0.004175410686614782814387992719052839718512258191676
0.016666666666666666,0.016666666666666666,0.5,0.5,0.338,0.004175566118272180268618699005303638400801319679984
0.016666666666666666,0.016666666666666666,0.5,0.5,0.34,0.004175719721532503208627391398857240961668301275739
0.016666666666666666,0.016666666666666666,0.5,0.5,0.342,0.004175871528468009370682056698684177992056579440849
0.016666666666666666,0.016666666666666666,0.5,0.5,0.344,0.004176021570405230748401189625139691249794953890183
0.016666666666666666,0.016666666666666666,0.5,0.5,0.346,0.004176169877946521522677701253594718567615316991611
0.016666666666666666,0.016666666666666666,0.5,0.5,0.348,0.004176316480990863152421537341592019037935785851269
0.016666666666666666,0.016666666666666666,0.5,0.5,0.35,0.004176461408753956330948160683557195830001915943953
0.016666666666666666,0.016666666666666666,0.5,0.5,0.352,0.004176604689787628163063654456199748758238920737206
0.016666666666666666,0.016666666666666666,0.5,0.5,0.354,0.004176746351998581636728694008051658939757249380873
0.016666666666666666,0.016666666666666666,0.5,0.5,0.356,0.004176886422666513246770156851718806862871759035106
0.016666666666666666,0.016666666666666666,0.5,0.5,0.358,0.004177024928461623472834505564299578276371573108628
0.016666666666666666,0.016666666666666666,0.5,0.5,0.36,0.004177161895461543716245992843594633226226901771866
0.016666666666666666,0.016666666666666666,0.5,0.5,0.362,0.004177297349167702257456166775307607115451623208066
0.016666666666666666,0.016666666666666666,0.5,0.5,0.364,0.004177431314521150804352726510648361346523820267036
0.016666666666666666,0.016666666666666666,0.5,0.5,0.366,0.004177563815917872259019159374587897877903457075713
0.016666666666666666,0.016666666666666666,0.5,0.5,0.368,0.004177694877223589433953745181496558036923205646522
0.016666666666666666,0.016666666666666666,0.5,0.5,0.37,0.004177824521788093595776795385672281781607762620792
0.016666666666666666,0.016666666666666666,0.5,0.5,0.372,0.004177952772459110902734994993045243103427960272703
0.016666666666666666,0.016666666666666666,0.5,0.5,0.374,0.004178079651595724029645819022571812252812300155973
0.016666666666666666,0.016666666666666666,0.5,0.5,0.376,0.004178205181081365538236589951950619915461630086208
0.016666666666666666,0.016666666666666666,0.5,0.5,0.378,0.004178329382336398850166030127101621013360913912192
0.016666666666666666,0.016666666666666666,0.5,0.5,0.38,0.00417845227633030201252853328599943989216126072341
0.016666666666666666,0.016666666666666666,0.5,0.5,0.382,0.004178573883593468809596301110551908551517225745651
0.016666666666666666,0.016666666666666666,0.5,0.5,0.384,0.004178694224228641168314884991212079885805832915328
0.016666666666666666,0.016666666666666666,0.5,0.5,0.386,0.004178813317921986227089731752461803606979342569488
0.016666666666666666,0.016666666666666666,0.5,0.5,0.388,0.00417893118395383088622875053479015710944033856418
0.016666666666666666,0.016666666666666666,0.5,0.5,0.39,0.004179047841209066132664513006410137150560393439082
0.016666666666666666,0.016666666666666666,0.5,0.5,0.392,0.00417916330818723292997238240451162778426704688984
0.016666666666666666,0.016666666666666666,0.5,0.5,0.394,0.004179277603012300986002951211572170673960112072241
0.016666666666666666,0.016666666666666666,0.5,0.5,0.396,0.004179390743442151253501979727516171060989046849812
0.016666666666666666,0.016666666666666666,0.5,0.5,0.398,0.004179502746877772582805810267253481713135675467743
0.016666666666666666,0.016666666666666666,0.5,0.5,0.4,0.004179613630372182529042307289796102607184302043619
0.016666666666666666,0.016666666666666666,0.5,0.5,0.402,0.004179723410639081918260561149093538435537355277691
0.016666666666666666,0.016666666666666666,0.5,0.5,0.404,0.004179832104061252396633851694293280562844153127902
0.016666666666666666,0.016666666666666666,0.5,0.5,0.406,0.004179939726698705823456657440046215485496844984872
0.016666666666666666,0.016666666666666666,0.5,0.5,0.408,0.004180046294296594021261836574674524958150125340074
0.016666666666666666,0.016666666666666666,0.5,0.5,0.41,0.004180151822292887064236824291716917074972677168568
0.016666666666666666,0.016666666666666666,0.5,0.5,0.412,0.004180256325825827968477839888981311044694036312156
0.016666666666666666,0.016666666666666666,0.5,0.5,0.414,0.004180359819741171343788038212911295875560095547904
0.016666666666666666,0.016666666666666666,0.5,0.5,0.416,0.004180462318599213276035676117111688545833373898987
0.016666666666666666,0.016666666666666666,0.5,0.5,0.418,0.00418056383668161943091301372620941747104389820416
0.016666666666666666,0.016666666666666666,0.5,0.5,0.42,0.004180664387998058103680071324289466682673611605425
0.016666666666666666,0.016666666666666666,0.5,0.5,0.422,0.00418076398629264468457480364409521697928617556675
0.016666666666666666,0.016666666666666666,0.5,0.5,0.424,0.004180862645050203765487314469463817303748142180966
0.016666666666666666,0.016666666666666666,0.5,0.5,0.426,0.004180960377502354879722638527658481305745712583022
0.016666666666666666,0.016666666666666666,0.5,0.5,0.428,0.004181057196633427642732680340217856979391696298788
0.016666666666666666,0.016666666666666666,0.5,0.5,0.43,0.004181153115186211847126073786172612370799193689434
0.016666666666666666,0.016666666666666666,0.5,0.5,0.432,0.004181248145667547859631233148318025128169816799576
0.016666666666666666,0.016666666666666666,0.5,0.5,0.434,0.004181342300353762470580910323752329221234092403601
0.016666666666666666,0.016666666666666666,0.5,0.5,0.436,0.004181435591295955157515130403983322871346604558904
0.016666666666666666,0.016666666666666666,0.5,0.5,0.438,0.004181528030325139543292060562157128526704734212917
0.016666666666666666,0.016666666666666666,0.5,0.5,0.44,0.004181619629057244655300350927959528465769830730332
0.016666666666666666,0.016666666666666666,0.5,0.5,0.442,0.004181710398897980425646503188228564989140863008764
0.016666666666666666,0.016666666666666666,0.5,0.5,0.444,0.004181800351047571712228213112158638917539164121527
0.016666666666666666,0.016666666666666666,0.5,0.5,0.446,0.004181889496505364967096451510712551905301320003919
0.016666666666666666,0.016666666666666666,0.5,0.5,0.448,0.004181977846074311531167221511524265163337460782542
0.016666666666666666,0.016666666666666666,0.5,0.5,0.45,0.004182065410365331392894465455611558580325740183885
0.016666666666666666,0.016666666666666666,0.5,0.5,0.452,0.004182152199801561112697831591238253154986786531132
0.016666666666666666,0.016666666666666666,0.5,0.5,0.454,0.004182238224622489484504916247293337180575495982396
0.016666666666666666,0.016666666666666666,0.5,0.5,0.456,0.004182323494887984380481101878223958111692482338055
0.016666666666666666,0.016666666666666666,0.5,0.5,0.458,0.004182408020482214104656482494770103430883270324494
0.016666666666666666,0.016666666666666666,0.5,0.5,0.46,0.004182491811117466465504618072273202344389847206701
0.016666666666666666,0.016666666666666666,0.5,0.5,0.462,0.004182574876337868666378188391825382119093990995246
0.016666666666666666,0.016666666666666666,0.5,0.5,0.464,0.004182657225523011005867884753066755789371885385834
0.016666666666666666,0.016666666666666666,0.5,0.5,0.466,0.004182738867891477277438108536855768621189791349657
0.016666666666666666,0.016666666666666666,0.5,0.5,0.468,0.004182819812504284658929955452656167781661881591414
0.016666666666666666,0.016666666666666666,0.5,0.5,0.47,0.004182900068268235787540519770001575177699312463983
0.016666666666666666,0.016666666666666666,0.5,0.5,0.472,0.004182979643939185624527550369188434442999825145402
0.016666666666666666,0.016666666666666666,0.5,0.5,0.474,0.004183058548125225625997160328940748397094529715333
0.016666666666666666,0.016666666666666666,0.5,0.5,0.476,0.004183136789289787651563923369225562897124466506995
0.016666666666666666,0.016666666666666666,0.5,0.5,0.478,0.004183214375754669961288277911986733546559295930936
0.016666666666666666,0.016666666666666666,0.5,0.5,0.48,0.004183291315702987572963066540783126559639331397252
0.016666666666666666,0.016666666666666666,0.5,0.5,0.482,0.004183367617182049176412681486506660004771019269151
0.016666666666666666,0.016666666666666666,0.5,0.5,0.484,0.004183443288106162728863834169929248509665855241539
0.016666666666666666,0.016666666666666666,0.5,0.5,0.486,0.004183518336259371785531055995211748337327802076386
0.016666666666666666,0.016666666666666666,0.5,0.5,0.488,0.004183592769298124552222505312301498685108226303115
0.016666666666666666,0.016666666666666666,0.5,0.5,0.49,0.004183666594753877581907283537335793274842173276118
0.016666666666666666,0.016666666666666666,0.5,0.5,0.492,0.004183739820035635974693737451913383070256542716606
0.016666666666666666,0.016666666666666666,0.5,0.5,0.494,0.00418381245243243188045310566284192588917119485703
0.016666666666666666,0.016666666666666666,0.5,0.5,0.496,0.004183884499115743045292574919780237364277115513245
0.016666666666666666,0.016666666666666666,0.5,0.5,0.498,0.00418395596714185308714861994527655703438574529943
0.025,0.025,0.5,0.5,0.002,0.001691517742931175814217653636401137358141771856991
0.025,0.025,0.5,0.5,0.004,0.002841946030673885566034506371561484673551931269018
0.025,0.025,0.5,0.5,0.006,0.00360800831388791681025183273911343767921020705334
0.025,0.025,0.5,0.5,0.008,0.004128247144035730633401132254919317565057518165306
0.025,0.025,0.5,0.5,0.01,0.004494517054549264014964309454567847039169388501436
0.025,0.025,0.5,0.5,0.012,0.00476232789848025831968103122872466327934057680471
0.025,0.025,0.5,0.5,0.014,0.004964945119210860496187235458262350055581588738076
0.025,0.025,0.5,0.5,0.016,0.005122787091643560425276516726240759936595072685667
0.025,0.025,0.5,0.5,0.018,0.005248818248574018308831009996225717157338206446592
0.025,0.025,0.5,0.5,0.02,0.005351562039628761680976401993890472943602244232968
0.025,0.025,0.5,0.5,0.022,0.005436807726037039141161658014094801078203351818845
0.025,0.025,0.5,0.5,0.024,0.005508604600839483288321258914509889967947299632493
0.025,0.025,0.5,0.5,0.026,0.005569859766589300545569650223050384911658686495202
0.025,0.025,0.5,0.5,0.028,0.005622709010449703201799443581822665755905652514768
0.025,0.025,0.5,0.5,0.03,0.005668753797926680276821842392921884019315492437368
0.025,0.025,0.5,0.5,0.032,0.005709216881545860457660262062103591164225380205785
0.025,0.025,0.5,0.5,0.034,0.005745047028099665231986537397878598242360857075426
0.025,0.025,0.5,0.5,0.036,0.005776991098370431376756194125358525255042073717648
0.025,0.025,0.5,0.5,0.038,0.005805644673947889851653507510817465523580322771933
0.025,0.025,0.5,0.5,0.04,0.005831488276815317484975896850936797936161550150994
0.025,0.025,0.5,0.5,0.042,0.005854913718942454786370032797849315879823081049329
0.025,0.025,0.5,0.5,0.044,0.005876243566067993404050752732674063637253791421826
0.025,0.025,0.5,0.5,0.046,0.005895745716870017047158653679626936864975546253101
0.025,0.025,0.5,0.5,0.048,0.005913644463726161110794998029801834632853216204017
0.025,0.025,0.5,0.5,0.05,0.005930128983244418290194071461454413440489097179796
0.025,0.025,0.5,0.5,0.052,0.005945359924708321546073086142587441353243987073517
0.025,0.025,0.5,0.5,0.054,0.005959474573916889351761846886893915081454274696933
0.025,0.025,0.5,0.5,0.056,0.005972590938121030755959225425725727796822367688257
0.025,0.025,0.5,0.5,0.058,0.0059848110053970276563276622046719030688823066564
0.025,0.025,0.5,0.5,0.06,0.005996223366216329851105507227272046669290858938529
0.025,0.025,0.5,0.5,0.062,0.006006905337836267262972721911657028912712703677677
0.025,0.025,0.5,0.5,0.064,0.006016924697873519350937103787661484944616492071037
0.025,0.025,0.5,0.5,0.066,0.006026341108250450867909530774567836289686072612923
0.025,0.025,0.5,0.5,0.068,0.006035207292026633572046669874134833979817615974095
0.025,0.025,0.5,0.5,0.07,0.006043570011638518742984051579738166549726730988133
0.025,0.025,0.5,0.5,0.072,0.006051470886499860819288109844322769007758672854862
0.025,0.025,0.5,0.5,0.074,0.006058947079862033090229872897248401857825267232251
0.025,0.025,0.5,0.5,0.076,0.006066031878649323280057703000769990460433148437763
0.025,0.025,0.5,0.5,0.078,0.006072755185200461435194654258731951077698634133792
0.025,0.025,0.5,0.5,0.08,0.006079143936120970130463501405523596119956274830721
0.025,0.025,0.5,0.5,0.082,0.006085222460528482762561098289856443985186487964781
0.025,0.025,0.5,0.5,0.084,0.006091012787666916342897484475729411943800948280852
0.025,0.025,0.5,0.5,0.086,0.006096534912034463242150418873828145743426036938311
0.025,0.025,0.5,0.5,0.088,0.0061018070227085088059176751936601087790050050241
0.025,0.025,0.5,0.5,0.09,0.006106845702377045900889432317047762346833387932434
0.025,0.025,0.5,0.5,0.092,0.006111666100639191458786298396398756199448751960982
0.025,0.025,0.5,0.5,0.094,0.006116282085369488209780834002901087066938658837352
0.025,0.025,0.5,0.5,0.096,0.006120706375314999550400262755860710588335072613153
0.025,0.025,0.5,0.5,0.098,0.006124950656582121779305210477130302867888191174373
0.025,0.025,0.5,0.5,0.1,0.006129025685249108387387759942965635024374242322022
0.025,0.025,0.5,0.5,0.102,0.006132941377992864218618235047469481660768316928058
0.025,0.025,0.5,0.5,0.104,0.00613670689233065066883389526491717047293987202543
0.025,0.025,0.5,0.5,0.106,0.006140330697837839091480243841378112462518683257152
0.025,0.025,0.5,0.5,0.108,0.006143820639502887037387166939371194059860519362401
0.025,0.025,0.5,0.5,0.11,0.006147183994213174102210931133916976807442896815546
0.025,0.025,0.5,0.5,0.112,0.006150427521224487138762693997288625478273764161476
0.025,0.025,0.5,0.5,0.114,0.006153557507348149644903842215997523073423620081074
0.025,0.025,0.5,0.5,0.116,0.00615657980748927948891103734930568327269366910754
0.025,0.025,0.5,0.5,0.118,0.006159499881084360723776920949840010029115920942445
0.025,0.025,0.5,0.5,0.12,0.006162322824913714996704616120437453861356487443175
0.025,0.025,0.5,0.5,0.122,0.006165053402702491203834837150125690630864328518762
0.025,0.025,0.5,0.5,0.124,0.006167696071870756958082069364882619787752128732957
0.025,0.025,0.5,0.5,0.126,0.006170255007747765136962845268624074665998213077273
0.025,0.025,0.5,0.5,0.128,0.006172734125526316134839554976683118492450089665088
0.025,0.025,0.5,0.5,0.13,0.006175137100199370303886229754680277434179648261746
0.025,0.025,0.5,0.5,0.132,0.006177467384691874906224821357816002313761774305074
0.025,0.025,0.5,0.5,0.134,0.006179728226375477285615990044809227847156462022481
0.025,0.025,0.5,0.5,0.136,0.006181922682131831435053797702044026107542579258607
0.025,0.025,0.5,0.5,0.138,0.006184053632111089378397746609104355915745349444627
0.025,0.025,0.5,0.5,0.14,0.006186123792315497306854249893441017450470382963264
0.025,0.025,0.5,0.5,0.142,0.006188135726123446982188216345573861458814258791858
0.025,0.025,0.5,0.5,0.144,0.006190091854856575260865271585949064443207215167211
0.025,0.025,0.5,0.5,0.146,0.006191994467481311901822378112165321034584764168311
0.025,0.025,0.5,0.5,0.148,0.006193845729526437758671066880321947831088649348591
0.025,0.025,0.5,0.5,0.15,0.006195647691289552358814958400212977409534228593998
0.025,0.025,0.5,0.5,0.152,0.006197402295397707928840558483449529035496272848166
0.025,0.025,0.5,0.5,0.154,0.006199111383780714181314693984967824083578135543353
0.025,0.025,0.5,0.5,0.156,0.006200776704109641186325304076640877341911667762263
0.025,0.025,0.5,0.5,0.158,0.006202399915747748679459028722622110098329448165517
0.025,0.025,0.5,0.5,0.16,0.006203982595256364844253885413573508963483674319742
0.025,0.025,0.5,0.5,0.162,0.006205526241494052989368071777756404069557518663407
0.025,0.025,0.5,0.5,0.164,0.006207032280343677397142099388412016301638735243421
0.025,0.025,0.5,0.5,0.166,0.006208502069098655068732860532588241111130920043178
0.025,0.025,0.5,0.5,0.168,0.006209936900536710403455934882348239333172213101214
0.025,0.025,0.5,0.5,0.17,0.006211338006706793447276161422221622580391642872114
0.025,0.025,0.5,0.5,0.172,0.006212706562452442943506995295619717966355782544958
0.025,0.025,0.5,0.5,0.174,0.006214043688692741301804337588692418631095110456889
0.025,0.025,0.5,0.5,0.176,0.006215350455480092001575313103814379938969626847665
0.025,0.025,0.5,0.5,0.178,0.006216627884852326513129826219078355791888279482411
0.025,0.025,0.5,0.5,0.18,0.006217876953495096168734758429598372191971585179176
0.025,0.025,0.5,0.5,0.182,0.006219098595229105735686504188602644254428020454485
0.025,0.025,0.5,0.5,0.184,0.006220293703335483164656105590524610697461527196446
0.025,0.025,0.5,0.5,0.186,0.006221463132731439491565360480991812051985950740035
0.025,0.025,0.5,0.5,0.188,0.006222607702007341247142919059801714752885391494601
0.025,0.025,0.5,0.5,0.19,0.006223728195335383551993404942940789046227624699121
0.025,0.025,0.5,0.5,0.192,0.006224825364259205227751702795804985704341537915976
0.025,0.025,0.5,0.5,0.194,0.006225899929373018761539411308170425211543799926418
0.025,0.025,0.5,0.5,0.196,0.006226952581898129850407065205098597927520568350617
0.025,0.025,0.5,0.5,0.198,0.00622798398516408643644256247490939032898943664556
0.025,0.025,0.5,0.5,0.2,0.006228994776001119310687458094933151655178152347096
0.025,0.025,0.5,0.5,0.202,0.006229985566050009889059104502140860198150954368676
0.025,0.025,0.5,0.5,0.204,0.006230956942995040625112905150178520131377735052229
0.025,0.025,0.5,0.5,0.206,0.006231909471725245236296242947250183308985028119404
0.025,0.025,0.5,0.5,0.208,0.006232843695428775469072411721884591096031439345975
0.025,0.025,0.5,0.5,0.21,0.006233760136624834919883216663120935638565066257914
0.025,0.025,0.5,0.5,0.212,0.006234659298137295241239302077089376649140630070085
0.025,0.025,0.5,0.5,0.214,0.006235541664013803003472838208291699920499061374682
0.025,0.025,0.5,0.5,0.216,0.006236407700393903954787357009630158232230457283074
0.025,0.025,0.5,0.5,0.218,0.006237257856329453088614297692490196718457284941229
0.025,0.025,0.5,0.5,0.22,0.006238092564560341684401037397609544970389664890645
0.025,0.025,0.5,0.5,0.222,0.006238912242248354440198918473109038233520099455837
0.025,0.025,0.5,0.5,0.224,0.006239717291671769252886252411837585957876551795933
0.025,0.025,0.5,0.5,0.226,0.006240508100883127580683072344961114436482224073894
0.025,0.025,0.5,0.5,0.228,0.006241285044332433247531112995364037396043104614533
0.025,0.025,0.5,0.5,0.23,0.006242048483457880757804279690736122981793837212941
0.025,0.025,0.5,0.5,0.232,0.006242798767246069539964528913386687909453438815083
0.025,0.025,0.5,0.5,0.234,0.006243536232763526993655422032937556137877612468681
0.025,0.025,0.5,0.5,0.236,0.006244261205661239837113977533579393408624743582917
0.025,0.025,0.5,0.5,0.238,0.006244974000653779188089010720369794009068375972241
0.025,0.025,0.5,0.5,0.24,0.006245674921974499287072101797613720286438727803144
0.025,0.025,0.5,0.5,0.242,0.006246364263808192082234160190016344260365075826854
0.025,0.025,0.5,0.5,0.244,0.006247042310702489400046440465373336261891975771963
0.025,0.025,0.5,0.5,0.246,0.006247709337959220540383111799353367399783213235872
0.025,0.025,0.5,0.5,0.248,0.006248365612006855327866060460923393770687598597138
0.025,0.025,0.5,0.5,0.25,0.006249011390755090436963792588508015777067192218376
0.025,0.025,0.5,0.5,0.252,0.006249646923932569743825882711417021044927809692804
0.025,0.025,0.5,0.5,0.254,0.006250272453408667138254382769030235954395332373737
0.025,0.025,0.5,0.5,0.256,0.006250888213500202284533950468204862662111804572272
0.025,0.025,0.5,0.5,0.258,0.006251494431263905911508201786715727737899997158405
0.025,0.025,0.5,0.5,0.26,0.006252091326775401030339659459040414452854471676723
0.025,0.025,0.5,0.5,0.262,0.006252679113395419738843017089536746999218495291419
0.025,0.025,0.5,0.5,0.264,0.006253257998023931713777114011820168798586342265396
0.025,0.025,0.5,0.5,0.266,0.006253828181342819878156116917800863039629950542617
0.025,0.025,0.5,0.5,0.268,0.006254389858047700840204992071819059594764488059463
0.025,0.025,0.5,0.5,0.27,0.006254943217069452332585802548662631519414146380078
0.025,0.025,0.5,0.5,0.272,0.006255488441785976849773391578084913378652424910155
0.025,0.025,0.5,0.5,0.274,0.006256025710224699817619466732153528410943634566392
0.025,0.025,0.5,0.5,0.276,0.006256555195256271775426485556110616966547811741546
0.025,0.025,0.5,0.5,0.278,0.006257077064779917062858012868840434592223210961385
0.025,0.025,0.5,0.5,0.28,0.006257591481900846248668835874368748292937441172636
0.025,0.025,0.5,0.5,0.282,0.006258098605100125892839667032891764866652390099111
0.025,0.025,0.5,0.5,0.284,0.006258598588397377085031990510792769963874713357145
0.025,0.025,0.5,0.5,0.286,0.006259091581506653445818348244069544830322782760543
0.025,0.025,0.5,0.5,0.288,0.006259577729985829816344084123169779434651621140538
0.025,0.025,0.5,0.5,0.29,0.006260057175379814607703677503180997880636806777272
0.025,0.025,0.5,0.5,0.292,0.006260530055357881650847002394453324022747297316197
0.025,0.025,0.5,0.5,0.294,0.006260996503845401304912980854809963241329025445602
0.025,0.025,0.5,0.5,0.296,0.006261456651150235475831944128794823133878577040281
0.025,0.025,0.5,0.5,0.298,0.006261910624084047002366609695924587141909890930771
0.025,0.025,0.5,0.5,0.3,0.006262358546078760522792943411873193816593203953704
0.025,0.025,0.5,0.5,0.302,0.00626280053729839938588880962437521993176244858934
0.025,0.025,0.5,0.5,0.304,0.006263236714746511362599213901285857902513027707739
0.025,0.025,0.5,0.5,0.306,0.00626366719236938480122911929029793548639209575348
0.025,0.025,0.5,0.5,0.308,0.00626409208115524640428165030650890597893075239521
0.025,0.025,0.5,0.5,0.31,0.006264511489229621947303534889572839843094325414744
0.025,0.025,0.5,0.5,0.312,0.006264925521947031970457603963568313127429628975674
0.025,0.025,0.5,0.5,0.314,0.006265334281979185715870262539865371646550625459604
0.025,0.025,0.5,0.5,0.316,0.006265737869399828324469457084779503900355355954969
0.025,0.025,0.5,0.5,0.318,0.006266136381766388513728961354822693165273061571156
0.025,0.025,0.5,0.5,0.32,0.006266529914198566603310683128276196722734413190759
0.025,0.025,0.5,0.5,0.322,0.006266918559453995811880760367386093375725512960633
0.025,0.025,0.5,0.5,0.324,0.006267302408001103190042581932954362669854654495143
0.025,0.025,0.5,0.5,0.326,0.00626768154808929035776268885816839152039539274096
0.025,0.025,0.5,0.5,0.328,0.006268056065816548357828232201979492908335828954084
0.025,0.025,0.5,0.5,0.33,0.006268426045194615399199085741188846877522866496655
0.025,0.025,0.5,0.5,0.332,0.006268791568211781026397053659807430606269482013659
0.025,0.025,0.5,0.5,0.334,0.006269152714893435295365799128121975936807690337354
0.025,0.025,0.5,0.5,0.336,0.006269509563360456845768623468183264416235949124668
0.025,0.025,0.5,0.5,0.338,0.006269862189885529318787841360965812660917135251965
0.025,0.025,0.5,0.5,0.34,0.006270210668947471363483465019776034179893198185608
0.025,0.025,0.5,0.5,0.342,0.00627055507328366148993687819954893900496457730771
0.025,0.025,0.5,0.5,0.344,0.00627089547394063525090053268489097362285700500166
0.025,0.025,0.5,0.5,0.346,0.006271231940322928653466808077174765468455904650437
0.025,0.025,0.5,0.5,0.348,0.006271564540240238307087189698450593580692371975903
0.025,0.025,0.5,0.5,0.35,0.006271893339952965593553723924563289547231669659333
0.025,0.025,0.5,0.5,0.352,0.006272218404216209088394723068550510463819373803057
0.025,0.025,0.5,0.5,0.354,0.006272539796322266562247198043779457370368284685582
0.025,0.025,0.5,0.5,0.356,0.006272857578141705136434240997921732322454125246853
0.025,0.025,0.5,0.5,0.358,0.006273171810163055551016362281540674113448648402592
0.025,0.025,0.5,0.5,0.36,0.006273482551531184018320829384584702647951643594335
0.025,0.025,0.5,0.5,0.362,0.006273789860084392773167928429854637059855231550311
0.025,0.025,0.5,0.5,0.364,0.006274093792390298185928968956987082451200460548032
0.025,0.025,0.5,0.5,0.366,0.006274394403780533169796069384322656035438273614623
0.025,0.025,0.5,0.5,0.368,0.006274691748384318583227151784147264137344820004386
0.025,0.025,0.5,0.5,0.37,0.0062749858791609463968159060456357910209404869935
0.025,0.025,0.5,0.5,0.372,0.006275276847931215555523488808407029312245626014726
0.025,0.025,0.5,0.5,0.374,0.00627556470540785971730575712198427929889073065642
0.025,0.025,0.5,0.5,0.376,0.006275849501225004382978005924515309371635157904602
0.025,0.025,0.5,0.5,0.378,0.006276131283966689345252830993301905385216018204078
0.025,0.025,0.5,0.5,0.38,0.00627641010119449087309622600444767685952778138102
0.025,0.025,0.5,0.5,0.382,0.006276685999474276606942627827997333820865324400931
0.025,0.025,0.5,0.5,0.384,0.006276959024402124767186583194857620216534166376332
0.025,0.025,0.5,0.5,0.386,0.006277229220629437969233234395878375433217360389773
0.025,0.025,0.5,0.5,0.388,0.006277496631887280689946062216784396691593664283682
0.025,0.025,0.5,0.5,0.39,0.006277761301009968239468199828019372068149323355237
0.025,0.025,0.5,0.5,0.392,0.006278023269957933956177465608076098997108235690196
0.025,0.025,0.5,0.5,0.394,0.006278282579839900258193170028221049413420055726507
0.025,0.025,0.5,0.5,0.396,0.006278539270934378149766718102328905720180734935527
0.025,0.025,0.5,0.5,0.398,0.006278793382710518792584642180754388167855317911478
0.025,0.025,0.5,0.5,0.4,0.00627904495384833980815448025541637540541202020874
0.025,0.025,0.5,0.5,0.402,0.006279294022258348075821206568410597578581506550225
0.025,0.025,0.5,0.5,0.404,0.006279540625100579929485304960954807927589174342629
0.025,0.025,0.5,0.5,0.406,0.00627978479880307883278676670839273686300824452526
0.025,0.025,0.5,0.5,0.408,0.006280026579079829825512494443367816499697750893715
0.025,0.025,0.5,0.5,0.41,0.006280266000948169281508259989280013767549862950284
0.025,0.025,0.5,0.5,0.412,0.006280503098745687798755375666994007625413157592174
0.025,0.025,0.5,0.5,0.414,0.006280737906146643353920426982346439997326213910928
0.025,0.025,0.5,0.5,0.416,0.006280970456177901195101434695644073854814533557369
0.025,0.025,0.5,0.5,0.418,0.006281200781234416316252336155245182131083066439989
0.025,0.025,0.5,0.5,0.42,0.00628142891309427375352087267295873117356551597472
0.025,0.025,0.5,0.5,0.422,0.006281654882933301366204284088817221106542149307614
0.025,0.025,0.5,0.5,0.424,0.006281878721339269212000380671182588395278058080735
0.025,0.025,0.5,0.5,0.426,0.00628210045832568909655888582137859718309216282299
0.025,0.025,0.5,0.5,0.428,0.006282320123345227369928777325517348469296633510457
0.025,0.025,0.5,0.5,0.43,0.006282537745302743556316819863160141724549499310347
0.025,0.025,0.5,0.5,0.432,0.006282753352567966937638364277656202217978653026166
0.025,0.025,0.5,0.5,0.434,0.006282966972987822764721333852078654603902544496517
0.025,0.025,0.5,0.5,0.436,0.006283178633898419341832688628136009851002292413343
0.025,0.025,0.5,0.5,0.438,0.006283388362136706819592565119619880690795353390965
0.025,0.025,0.5,0.5,0.44,0.006283596184051818137525762814107434164353696168454
0.025,0.025,0.5,0.5,0.442,0.006283802125516102179714065361303184631436296112379
0.025,0.025,0.5,0.5,0.444,0.00628400621193585884453441378986476470284220044511
0.025,0.025,0.5,0.5,0.446,0.006284208468261785381611135967309236605802512296019
0.025,0.025,0.5,0.5,0.448,0.00628440891899914301522289484471991259998674461598
0.025,0.025,0.5,0.5,0.45,0.006284607588217652552866236847575446130659670402963
