"sf","sm","hf","hm","r","Xm","Xf","Y"
0.05263157894736842,0.05,0.5,0.5,0.256,0.1651762150677406261939290026416202982560918856039,0.1579856119141064741590473230768138586638626772834,0.1722676112494273389732519869529021343427199977615
0.05263157894736842,0.05,0.5,0.5,0.258,0.1634563769997827914125207665674533615114122422959,0.1563272400240783302020932152100635243188733700266,0.1703748722179426051143835432827419789190422781262
0.05263157894736842,0.05,0.5,0.5,0.26,0.1617437349624100624355424701362884614127940303258,0.1546760918041222257348680115016497960859397709445,0.1684929641072381114271146593269769675905479789666
0.05263157894736842,0.05,0.5,0.5,0.262,0.1600382651040234346998192769655629856346067900307,0.1530321405364930513706274628511615100916055337645,0.1666217827631498899050244826267438824345315360685
0.05263157894736842,0.05,0.5,0.5,0.264,0.1583399429960936075739855961262089185445699254717,0.1513953589820010620395265788352918766806247557301,0.1647612257495886427647449435148606141734712287924
0.05263157894736842,0.05,0.5,0.5,0.266,0.1566487436688422200769321617738761914785624334835,0.1497657194146340495226903092199805005048550893822,0.1629111923010934272853518279323616802023086226601
0.05263157894736842,0.05,0.5,0.5,0.268,0.1549646416451623403348410812835535523723070607051,0.1481431936544431352309197075175991311043515033972,0.1610715832772737941658150688523319032985272206212
0.05263157894736842,0.05,0.5,0.5,0.27,0.1532876109728712357597594362858225473081544555195,0.1465277530987844199350924584865741955176918540346,0.1592423011190462683633844578612236863153175568352
0.05263157894736842,0.05,0.5,0.5,0.272,0.1516176252553829805338129527775992735062076188361,0.1449193687520032948142484985334307447899844837157,0.1574232498065765152521643288536849907158898574621
0.05263157894736842,0.05,0.5,0.5,0.274,0.1499546576808833441631309979525822757714701948942,0.1433180112536431409753340126457789247090286497348,0.1556143348188436335356527990693873695558209756828
0.05263157894736842,0.05,0.5,0.5,0.276,0.148298681050084623874518070290562255858253458838,0.1417236509052553969525487073489054186522164820037,0.1538154630947477852196524325954622990528403436624
0.05263157894736842,0.05,0.5,0.5,0.278,0.1466496678026336107399015546613354991827871789389,0.140136257695883532059172124071700044096815548704,0.1520265429956868356548559030276202968203947535618
0.05263157894736842,0.05,0.5,0.5,0.28,0.1450075900422416927543032650281952302057494891531,0.1385558013262893061228849316192011673007289477194,0.1502474842695318549066630715523532434113558215549
0.05263157894736842,0.05,0.5,0.5,0.282,0.1433724195606021774834192755889450324390839697673,0.136982251231985803051338671319707848118100883869,0.1484781980159352455365531958221842938880054312886
0.05263157894736842,0.05,0.5,0.5,0.284,0.1417441278601562437107089685534437511596774566107,0.1354155766051380783535313419861710100983331805588,0.1467185966529089297768922802745323049082171697455
0.05263157894736842,0.05,0.5,0.5,0.286,0.1401226861757654885486077260560606562837709475245,0.1338557464153888421026275726551971816117329947542,0.1449685938846134681291223688331205908021547343661
0.05263157894736842,0.05,0.5,0.5,0.288,0.1385080654953458078372517639645754350656308419079,0.1323027294296633930813275368635173237709931037628,0.1432281046703022073978639741472389967594499600137
0.05263157894736842,0.05,0.5,0.5,0.29,0.1369002365795143186385206923997177182046526779559,0.1307564942310050124052861317154363857098435385256,0.1414970451943675836853041605080251495083304466838
0.05263157894736842,0.05,0.5,0.5,0.292,0.1352991699802981896454250712552429104915568509634,0.129217009236489202269352536163653947489521430494,0.1397753328374395484138552467796453249859385539699
0.05263157894736842,0.05,0.5,0.5,0.294,0.1337048360589515757803839814833665953766693979198,0.1276842427142625051053367533671011145244827116607,0.1380628861484887555192685844482514463932691022586
0.05263157894736842,0.05,0.5,0.5,0.296,0.1321172050029243454941077261737473053821429907203,0.1261581627997491488014514290079385264122693890044,0.1363596248178896571371020024847182832522346057215
0.05263157894736842,0.05,0.5,0.5,0.298,0.1305362468420239324984374351242558628174335944967,0.1246387375110664239845831456935687155061602961078,0.1346654696514010141195199111536460625874850303139
0.05263157894736842,0.05,0.5,0.5,0.3,0.1289619314638094278578662666622576912414476910396,0.1231259347636874997609293817546686707889398761035,0.1329803425450235465120898932704040718742345404719
0.05263157894736842,0.05,0.5,0.5,0.302,0.1273942286282549442371136739052548610340379674643,0.1216197223843883155221570977691901425102774149293,0.1313041664606965369168504797927780091732440724223
0.05263157894736842,0.05,0.5,0.5,0.304,0.1258331079817173230359459417821279880617393290402,0.1201200681245132398905440200184942421016476986542,0.1296368654027971650303248397988666528643456271735
0.05263157894736842,0.05,0.5,0.5,0.306,0.1242785390702414091335963525960336723447726259168,0.1186269396725923556468867736189359907076586729731,0.127978364395408202523444030761006279981525285141
0.05263157894736842,0.05,0.5,0.5,0.308,0.1227304913522343795783310970573823209373065284351,0.1171403046663415041731516306175685416783463968873,0.1263285894603214412102192745257444676089346503656
0.05263157894736842,0.05,0.5,0.5,0.31,0.1211889342105389748824034261462965567906513339572,0.1156601307040745976828500873100687857590515388731,0.1246874675957458709981786384740907903067179002592
0.05263157894736842,0.05,0.5,0.5,0.312,0.1196538369639339381929555494439193505035127168558,0.1141863853555561759221563076564809285785609637611,0.1230549267556911738096113078648081484628432106804
0.05263157894736842,0.05,0.5,0.5,0.314,0.1181251688780885125272998350614025643281805125136,0.1127190361723207401647744150030823537558579057061,0.1214308958299985614474808538995279229719655256971
0.05263157894736842,0.05,0.5,0.5,0.316,0.116602899175996473922372700369773548077537800055,0.1112580506974840356655869875657976537248841945635,0.119815304624992364781363706003802944063803320579
0.05263157894736842,0.05,0.5,0.5,0.318,0.1150869970479138835718723452788113890621921959279,0.109803396475070169134557312875916300628019648273,0.1182080838447270837946091665984312339897631611218
0.05263157894736842,0.05,0.5,0.5,0.32,0.1135774316608235199839029840017214719058262588033,0.1083550410588772354475613362442728588031610529346,0.1166091650728058377598998264652516233326359761159
0.05263157894736842,0.05,0.5,0.5,0.322,0.1120741721674477983881956393780915831510314856602,0.1069129520209029832550183292301466459270880341954,0.1150184807547473165665130953752819966391369582864
0.05263157894736842,0.05,0.5,0.5,0.324,0.1105771877148308948604336133759952415058572364302,0.1054770969593509682144861920517651799771884736653,0.1134359641808794321770351454966342579431980347952
0.05263157894736842,0.05,0.5,0.5,0.326,0.1090864474525097629988316555529415222931649840241,0.1040474435062366213716937911613266615680954478124,0.1118615494697389072325306351193684852341277763528
0.05263157894736842,0.05,0.5,0.5,0.328,0.1076019205402927578330302824152513568120190334796,0.1026239593346116951171420193214026135688489085543,0.11029517155195701958233182540448706783972893271
0.05263157894736842,0.05,0.5,0.5,0.33,0.1061235761556636615579808681155809243079640665554,0.1012066121654246367644374400706616709460533156484,0.1087367661546126503761766236770171961874525968226
0.05263157894736842,0.05,0.5,0.5,0.332,0.104651383500828035481081381693935999722834972105,0.0997953697740335769673241833461513965165142145365,0.1071862697860346624875817494330070262342267803028
0.05263157894736842,0.05,0.5,0.5,0.334,0.1031853118094179992734289221014452638425371413884,0.0983901999963878039577629892806578719029371561558,0.105643619721036468395915502462686851921276137001
0.05263157894736842,0.05,0.5,0.5,0.336,0.1017253303528707594436815695032156957892959616675,0.0969910707348928221828639961646334524059465384132,0.1041087539865664350058417880472116564728240824862
0.05263157894736842,0.05,0.5,0.5,0.338,0.1002714084464954713039105038010346311916903519725,0.0955979499639733627585792451491113114510863676008,0.1025816113477585198128307686759868786092226292996
0.05263157894736842,0.05,0.5,0.5,0.34,0.0988235154552423201367997435623995286396892865233,0.0942108057353480208238707290685613968204522775778,0.1010621312943682407520093789196154595847632454035
0.05263157894736842,0.05,0.5,0.5,0.342,0.0973816207991870455243224993986930957641124673707,0.0928296061830285391065382958491524308254362215846,0.0995502540275797532596639168018809329549825861278
0.05263157894736842,0.05,0.5,0.5,0.344,0.0959456939587435057263559928695025448349227192145,0.0914543195280561356810975334722471230333429349486,0.0980459204471704446530293504818372316093832016601
0.05263157894736842,0.05,0.5,0.5,0.346,0.0945157044796162846054017909890520958927141612015,0.0900849140829866850243045668108053444785623351406,0.0965490721390200598812865341302124339171249736221
0.05263157894736842,0.05,0.5,0.5,0.348,0.0930916219775047800082433089888940683648590199541,0.0887213582561360031943744278370917133853886884184,0.0950596513629519458806823509183988165717966191815
0.05263157894736842,0.05,0.5,0.5,0.35,0.091673416142569677981775044453086360389172051943,0.0873636205555959585313260640114473943689687525696,0.0935776010408945459247185325001314119036073593127
0.05263157894736842,0.05,0.5,0.5,0.352,0.0902610567436722100723968877959386853575437852877,0.0860116695930316270624555731844668898783288828926,0.0921028647453517921332364334088570193690447418067
0.05263157894736842,0.05,0.5,0.5,0.354,0.0888545136323961096921658148549536375457460020368,0.0846654740872692352641640731887604359173433312228,0.0906353866881715352275762294044628537591168361626
0.05263157894736842,0.05,0.5,0.5,0.356,0.0874537567468617266812513306805884366418727239467,0.0833250028676841805391596478057572879598839463435,0.0891751117096016171340225220839216831286954451487
0.05263157894736842,0.05,0.5,0.5,0.358,0.0860587561153413253947537072259589957147724644854,0.0819902248773979903644633435658123154861593945513,0.0877219852676236354975689226546658235591646522631
0.05263157894736842,0.05,0.5,0.5,0.36,0.0846694818596841796150212628019759063627316205159,0.0806611091762926732810161709994161265080087143194,0.0862759534275548708434844178881830743731998026653
0.05263157894736842,0.05,0.5,0.5,0.362,0.0832859041985596861379876089844211170354699997671,0.0793376249438505275372062365826126103534832327473,0.0848369628519092482092525106193952258365884674919
0.05263157894736842,0.05,0.5,0.5,0.364,0.0819079934505263468757450784989913065557623755587,0.0780197414818271051453270605504068383577254140341,0.0834049607905085866863965034944275718642925828725
0.05263157894736842,0.05,0.5,0.5,0.366,0.0805357200369341156971219440592462163003719513046,0.0767074282167646793079827303341666981479464382023,0.081979895070835753515610704831091855427764366095
